orden_id,productos
448,otras verduras
448,leche entera
448,vegetales congelados
448,galletas
448,margarina
448,bolsa de compras
449,refresco
449,cerveza enlatada
449,licor (aperitivo)
449,articulos de higiene
449,servilletas
449,periodicos
450,salchicha
450,jamon
450,otras verduras
450,helado
450,pan blanco
451,carne de res
451,hortalizas
451,otras verduras
451,galletas
451,azucar
452,leche entera
452,mantequilla
452,agua embotellada
452,cerveza embotellada
453,cerdo
453,helado
453,articulos de higiene
453,productos de limpieza
454,bayas
454,frutas/verduras embazadas
454,leche entera
454,helado
454,jugo de frutas/verduras
454,bocadillos salados
454,bar de especialidades
455,salchicha
455,otras verduras
455,cuajada
455,yogurt
455,crema batida/crema agria
455,vegetales congelados
455,galletas
455,productos en rollo 
456,agua embotellada
456,misc. bebidas
456,papel higienico
457,fruta tropical
457,otras verduras
457,frutas/verduras embazadas
457,leche entera
457,queso duro
457,postre congelado
457,arroz
457,agua embotellada
458,hierbas
458,agua embotellada
459,yogurt
459,galletas
460,productos de comida instantanea
461,chocolate especial
462,cafe
463,cerveza embotellada
463,licor
464,carne de res
464,hortalizas
465,leche entera
465,miel
465,waffles
466,chorizo
466,galletas
466,pastel
466,snack products
466,bar de especialidades
467,chorizo
467,salchicha
467,pan de higado
467,hortalizas
467,cuajada
467,vegetales congelados
467,galletas
467,pan semi-acabado
467,articulos de higiene
467,foto/pelicula
468,otras verduras
468,leche entera
468,crema de queso 
469,chorizo
469,hortalizas
469,vegetales en escabeche
469,refresco
469,productos de temporada
470,leche entera
470,galletas
470,periodicos
471,chorizo
471,margarina
471,cuidado dental
472,otras verduras
472,bocadillos salados
473,agua embotellada
473,bolsa de compras
474,cerdo
474,cebollas
474,leche entera
474,mantequilla
474,galletas
474,pastel
474,ron
474,articulos de higiene
475,agua embotellada
476,otras verduras
476,crema batida/crema agria
476,queso especial
476,huevos domesticos
477,hamburguesa de carne
477,leche entera
477,cuajada
477,pasta
477,cerveza enlatada
478,hamburguesa de carne
478,fruta citrica
478,otras verduras
479,bolsa de compras
480,leche entera
480,crema de queso 
480,refresco
480,jugo de frutas/verduras
481,helado
482,pastel
482,agua embotellada
483,jamon
483,pepita de fruta
483,leche entera
483,cuajada
483,postre
483,mantequilla de leche
483,crema batida/crema agria
483,queso rebanado
483,crema de queso 
483,pan blanco
483,cafe
483,producto de panaderia de larga duracion
483,chocolate
483,baby cosmetics
484,chorizo
484,refresco
485,salchicha
485,pavo
485,carne de res
485,hortalizas
485,huevos domesticos
485,galletas
485,harina
485,arroz
485,organic products
485,misc. bebidas
485,servilletas
486,cerveza embotellada
487,agua embotellada
487,cerveza embotellada
487,servilletas
488,carne
488,otras verduras
488,queso duro
488,comidas congeladas
488,agua embotellada
488,refresco
489,postre
489,caramelo
490,otras verduras
490,frutas/verduras embazadas
490,leche-UHT
490,agua embotellada
491,bebidas
491,galletas
491,refresco
492,jamon
492,mostaza
492,pescado enlatado
493,bar de especialidades
494,pan moreno
494,refresco
494,bocadillos salados
494,bolsa de compras
495,leche entera
495,crema de queso 
495,cafe
496,galletas
496,pastel
496,vino tinto
497,cerveza embotellada
497,bocadillo de nuez
498,cuidado de mascotas
498,cerveza embotellada
499,fruta citrica
499,otras verduras
499,refresco
500,cerdo
500,otras verduras
500,vegetales congelados
500,articulos de higiene
501,otras verduras
501,bolsa de compras
502,vino blanco
502,detergente
503,leche entera
503,postre
503,agua embotellada
504,pepita de fruta
504,vino blanco
504,bolsa de compras
505,azucar
505,refresco
505,cerveza embotellada
506,fruta tropical
506,pepita de fruta
506,galletas
506,cafe
506,jugo de frutas/verduras
506,caramelo
507,hortalizas
507,crema de queso 
507,queso untado
507,postre congelado
507,pan blanco
507,agua embotellada
507,refresco
507,misc. bebidas
507,jugo de frutas/verduras
507,cerveza embotellada
508,refresco
508,misc. bebidas
509,leche entera
509,cuajada
510,fruta tropical
510,otras verduras
510,yogurt
510,agua embotellada
510,cosmeticos masculinos
511,pan blanco
511,pan moreno
512,pan moreno
512,azucar
512,articulos de higiene
513,fruta tropical
513,hortalizas
513,cafe
513,agua embotellada
513,vino tinto
513,caramelo
513,productos de limpieza
513,bolsa de compras
514,huevos domesticos
515,cafe
515,detergente
515,articulos de higiene
515,foto/pelicula
516,refresco
517,leche entera
518,cerveza embotellada
519,cerdo
519,carne de res
519,bayas
519,frutas/verduras embazadas
519,leche entera
519,mayonesa
519,pescado congelado
519,productos de papas cogeladas
519,aceite
519,mostaza
519,comida de gatos
519,cafe
519,refresco
519,chocolate
519,plato limpiador
519,servilletas
519,periodicos
520,otras verduras
520,yogurt
521,yogurt
521,agua embotellada
521,platos
522,vino espumoso
523,agua embotellada
523,caramelo
524,fruta citrica
524,bayas
524,otras verduras
524,mantequilla de leche
524,azucar
524,jugo de frutas/verduras
524,articulos de higiene
525,hamburguesa de carne
525,hortalizas
525,otras verduras
525,leche entera
525,galletas
526,frutas/verduras embazadas
526,productos de temporada
527,otras verduras
527,margarina
528,refresco
529,leche entera
529,yogurt
529,productos de papas cogeladas
529,margarina
529,agua embotellada
529,jugo de frutas/verduras
529,bocadillos salados
530,hierbas
530,yogurt
531,fruta citrica
531,queso untado
531,galletas
531,refresco
532,misc. bebidas
533,productos sanitarios femeninos
534,refresco
535,fruta tropical
535,leche entera
535,bebidas
535,pan blanco
535,pasta
535,bolsa de compras
536,refresco
536,productos sanitarios femeninos
537,pan blanco
537,agua embotellada
537,refresco
537,waffles
538,cafe
538,chicles
538,chocolate marshmallow
539,fruta tropical
539,hortalizas
539,leche entera
539,vegetales congelados
539,miel
539,levadura de hornear
539,cafe
539,vino tinto
539,chocolate marshmallow
540,cerdo
540,pepita de fruta
540,leche entera
540,mantequilla de leche
541,fruta citrica
541,agua embotellada
542,chorizo
543,chorizo
543,galletas
544,chorizo
544,fruta tropical
544,pepita de fruta
544,cuajada
544,leche-UHT
544,queso duro
544,huevos domesticos
544,galletas
544,articulos de higiene
544,servilletas
544,bolsa de compras
545,otras verduras
546,yogurt
546,jugo de frutas/verduras
546,periodicos
547,salchicha
547,leche entera
547,yogurt
547,pan moreno
547,cereales
547,agua embotellada
547,refresco
548,leche entera
549,pepita de fruta
549,leche entera
549,cuajada
549,pastel
549,agua embotellada
550,leche entera
551,hortalizas
551,otras verduras
552,cebollas
552,jugo de frutas/verduras
553,chocolate especial
554,hamburguesa de carne
554,huevos domesticos
555,foto/pelicula
556,galletas
556,refresco
556,snack products
556,periodicos
557,cerveza enlatada
558,cerveza enlatada
559,otras verduras
559,cuajada
559,comidas congeladas
559,productos de papas cogeladas
559,refresco
559,cerveza embotellada
559,toallas de cocina
559,velas
560,cerveza enlatada
561,cuajada
561,crema batida/crema agria
561,galletas
561,bizcochos
561,especies
562,mantequilla
562,jugo de frutas/verduras
562,periodicos
563,otras verduras
563,leche entera
563,yogurt
563,huevos domesticos
563,agua embotellada
563,refresco
564,leche entera
565,carne de res
565,fruta tropical
565,hierbas
565,leche entera
565,cuajada
565,yogurt
565,crema batida/crema agria
565,queso rebanado
566,salchicha
566,galletas
567,refresco
568,jugo de frutas/verduras
568,producto de panaderia de larga duracion
569,galletas
569,cafe
569,producto de panaderia de larga duracion
569,detergente
569,bolsa de compras
570,pepita de fruta
570,leche entera
570,agua embotellada
570,caramelo
571,vegetales congelados
571,cerveza embotellada
571,licor (aperitivo)
571,chicles
571,servilletas
571,periodicos
572,bebidas
573,hamburguesa de carne
573,hortalizas
573,otras verduras
573,huevos domesticos
573,productos en rollo 
573,aceite
573,margarina
573,articulos de higiene
574,hortalizas
574,otras verduras
574,leche entera
574,yogurt
574,jugo de frutas/verduras
574,vino blanco
575,cerveza enlatada
576,vegetales congelados
576,cerveza embotellada
577,cerveza enlatada
578,periodicos
579,galletas
580,hamburguesa de carne
580,leche-UHT
580,bocadillos salados
581,pepita de fruta
581,leche entera
581,cuajada
581,ron
582,cerveza enlatada
583,uvas
583,hortalizas
583,vegetales congelados
583,huevos domesticos
583,vino blanco
584,hortalizas
584,frutas/verduras embazadas
584,mantequilla
584,crema batida/crema agria
584,galletas
585,fruta citrica
585,vegetales congelados
585,galletas
585,cerveza enlatada
585,bocadillos salados
586,papel higienico
586,maceta de plantas
587,chorizo
587,leche entera
587,galletas
587,margarina
587,levadura de hornear
587,cerveza embotellada
588,leche entera
588,vino tinto
589,cerdo
589,fruta tropical
589,leche entera
589,cuajada
589,yogurt
589,queso duro
589,comidas congeladas
589,postre congelado
589,huevos domesticos
589,cereales
589,levadura de hornear
589,jugo de frutas/verduras
589,jabon
590,pollo
590,pastel
591,salchicha
591,plato limpiador
591,platos
592,bar de especialidades
593,crema batida/crema agria
593,pastel
593,bar de especialidades
594,hortalizas
594,pan moreno
595,galletas
595,refresco
596,otras verduras
596,cerveza embotellada
596,vino tinto
597,fruta citrica
597,fruta tropical
597,bayas
597,hortalizas
597,otras verduras
597,leche entera
597,mantequilla
597,agua embotellada
597,rubbing alcohol
597,articulos de higiene
597,servilletas
598,leche entera
598,queso procesado
598,pan moreno
598,pastel
598,refresco
599,chorizo
599,salchicha
599,fruta tropical
599,hortalizas
599,leche entera
599,yogurt
599,galletas
599,pastel
599,caramelo
600,cafe
600,producto de panaderia de larga duracion
601,jamon
601,galletas
601,vino blanco
602,cerveza enlatada
603,cerveza enlatada
604,cerveza enlatada
605,pepita de fruta
605,leche entera
605,pescado enlatado
606,cerdo
606,pepita de fruta
606,otras verduras
606,leche entera
606,cuajada
606,pan blanco
606,azucar
606,agua embotellada
606,refresco
607,jabon
608,pepita de fruta
608,mantequilla
608,comidas congeladas
608,pasta
608,agua embotellada
609,carne de res
609,hamburguesa de carne
609,fruta citrica
609,leche entera
609,mostaza
609,jabon
610,salchicha
610,carne
610,otras verduras
610,leche entera
610,yogurt
610,galletas
610,refresco
610,cerveza embotellada
610,chocolate
610,periodicos
611,frozen pollo
612,refresco
613,fruta tropical
613,cuajada
613,yogurt
613,galletas
613,pan moreno
613,agua embotellada
613,cerveza embotellada
613,productos de temporada
614,otras verduras
615,carne de res
615,fruta citrica
615,cuajada
615,galletas
615,aceite
615,margarina
615,bar de especialidades
615,detergente
615,periodicos
616,carne
616,cerdo
616,carne de res
616,fruta citrica
616,hortalizas
616,otras verduras
616,leche entera
616,vegetales en escabeche
617,carne
617,hamburguesa de carne
617,hortalizas
617,frutas/verduras embazadas
617,leche entera
617,mantequilla
617,periodicos
618,agua embotellada
618,refresco
618,vino tinto
618,producto de panaderia de larga duracion
618,periodicos
619,galletas
620,pastel
620,cerveza enlatada
621,cerdo
621,leche entera
621,pastel
621,salsas
622,pepita de fruta
622,queso rebanado
622,pastel
622,vino blanco
622,bombillas
622,periodicos
623,carne de res
623,fruta citrica
623,fruta tropical
623,yogurt
623,leche-UHT
623,vegetales congelados
623,galletas
623,agua embotellada
623,cuidador de piel
624,carne de res
624,fruta citrica
624,bayas
624,pan moreno
624,azucar
624,cafe
624,toallas de cocina
625,galletas
625,especies
626,fruta citrica
626,fruta tropical
626,hierbas
626,leche entera
626,mantequilla
626,cuajada
626,crema batida/crema agria
626,vegetales congelados
626,vegetales embazados
626,misc. bebidas
627,carne
627,carne de res
627,hierbas
627,leche entera
627,postre congelado
627,galletas
627,pan semi-acabado
627,harina
627,aceite
627,cafe
627,maceta de plantas
628,bebidas
628,pastel
628,agua embotellada
629,carne de res
629,fruta citrica
629,otras verduras
629,galletas
630,jamon
630,leche entera
630,pan blanco
630,margarina
630,spray para cabello
631,hamburguesa de carne
631,leche entera
631,aceite
631,ketchup
631,sopas
631,productos de comida instantanea
631,pescado enlatado
631,cafe
631,cerveza embotellada
631,articulos de higiene
631,periodicos
632,carne de res
632,fruta citrica
632,otras verduras
632,mantequilla de leche
632,queso rebanado
632,queso procesado
632,galletas
632,margarina
632,agua embotellada
632,jugo de frutas/verduras
633,carne de res
633,fruta citrica
633,leche entera
633,huevos domesticos
633,galletas
633,pastel
633,productos en rollo 
633,te
633,jugo de frutas/verduras
634,hortalizas
634,leche entera
634,detergente
635,fruta citrica
635,fruta tropical
635,uvas
635,otras verduras
635,vegetales congelados
635,vegetales en escabeche
635,jugo de frutas/verduras
635,licor
635,ron
635,licor (aperitivo)
635,caramelo
635,papel higienico
636,yogurt
636,agua embotellada
637,fruta tropical
637,hortalizas
637,otras verduras
637,crema batida/crema agria
637,pan moreno
637,pescado enlatado
637,producto de panaderia de larga duracion
638,chorizo
638,hortalizas
638,periodicos
639,carne de res
639,otras verduras
